evyear evjday evmonth evday evhour evmin evsec evmsec evla evlo evdp 
2009 12 1 12 21 36 22 549399 65.0154 -16.4486 6.62402 
2009 12 1 12 21 56 16 144700 65.0785 -16.2747 7.37598 
2009 13 1 13 1 37 31 754100 65.0272 -16.4612 6.29199 
2009 13 1 13 1 38 27 372199 65.0277 -16.4624 5.97949 
2009 13 1 13 2 4 39 459400 65.1534 -16.4279 4.73926 
2009 13 1 13 2 4 56 199800 65.1555 -16.4406 4.39746 
2009 13 1 13 2 17 10 922499 65.0174 -16.6749 3.00586 
2009 13 1 13 4 11 10 225300 65.1172 -16.3282 2.79102 
2009 13 1 13 6 13 44 623199 65.2061 -16.5007 12.2295 
2009 13 1 13 6 14 4 131910 65.2121 -16.4412 15.6621 
2009 13 1 13 6 35 16 703800 65.2599 -16.2602 1.59473 
2009 13 1 13 7 17 44 725200 65.0156 -16.6703 2.78613 
2009 13 1 13 7 50 30 839999 65.0831 -16.2701 5.45215 
2009 13 1 13 8 9 21 843199 65.1197 -16.3788 5.03223 
2009 13 1 13 8 10 38 496099 64.9751 -16.5918 15.3887 
2009 13 1 13 8 18 37 564599 65.1113 -16.4442 4.5293 
2009 13 1 13 8 39 54 431600 65.101 -16.4496 14.915 
2009 13 1 13 9 27 53 770299 65.0808 -16.2566 6.16504 
2009 13 1 13 10 57 16 778900 65.1187 -16.3217 3.02051 
2009 13 1 13 11 59 57 80399 65.0823 -16.2656 5.49121 
2009 13 1 13 12 6 0 401930 65.0808 -16.2583 5.72559 
2009 13 1 13 12 24 21 60800 65.2135 -16.3102 7.55664 
2009 13 1 13 13 25 26 409600 65.044 -16.7055 1.22363 
2009 13 1 13 14 22 3 825850 65.0429 -16.7536 1.43848 
2009 13 1 13 15 7 47 548499 65.0718 -16.2377 9.14355 
2009 13 1 13 15 11 24 540700 65.1326 -16.3784 3.0498 
2009 13 1 13 15 20 3 781450 65.073 -16.2894 5.62793 
2009 13 1 13 15 26 39 276499 65.0712 -16.2643 5.83301 
2009 13 1 13 15 51 39 755099 65.1127 -16.8699 0.642578 
2009 13 1 13 16 15 10 977000 65.0721 -16.2695 5.61816 
2009 13 1 13 17 18 47 206200 65.0822 -16.2602 5.46191 
2009 13 1 13 17 18 54 408700 65.0808 -16.2591 5.47168 
2009 13 1 13 17 30 41 188600 64.9868 -16.5282 3.64551 
2009 13 1 13 19 42 17 265599 65.1181 -16.3223 2.84961 
2009 13 1 13 20 16 51 581200 65.1196 -16.3249 2.65918 
2009 13 1 13 20 54 17 111899 65.1185 -16.3225 2.92285 
2009 13 1 13 21 2 13 790200 65.1189 -16.3183 3.01074 
2009 13 1 13 21 33 15 810700 65.0718 -16.2663 5.76465 
2009 13 1 13 21 44 11 906900 65.1192 -16.3166 2.83496 
2009 13 1 13 22 49 8 209049 65.119 -16.8808 1.55566 
2009 14 1 14 0 19 14 595499 65.1265 -16.2932 4.49023 
2009 14 1 14 0 32 15 334899 65.119 -16.3229 2.93262 
2009 14 1 14 1 45 7 48180 65.1198 -16.3022 4.1582 
2009 14 1 14 2 8 11 926899 65.1642 -16.278 3.66504 
2009 14 1 14 3 2 54 323799 65.0737 -16.2771 5.75977 
2009 14 1 14 3 40 25 462399 65.1481 -16.3798 4.52441 
2009 14 1 14 3 53 43 37999 64.9736 -16.7392 4.3584 
2009 14 1 14 3 58 33 92300 65.149 -16.3847 4.09473 
2009 14 1 14 3 59 51 555900 65.1505 -16.3816 4.34863 
2009 14 1 14 4 8 34 510800 65.1495 -16.3809 4.74902 
2009 14 1 14 4 10 41 2099 65.1486 -16.3793 4.57324 
2009 14 1 14 4 11 11 905400 65.1489 -16.3789 4.75879 
2009 14 1 14 4 11 35 725600 65.1474 -16.3784 4.70508 
2009 14 1 14 4 12 16 776800 65.1466 -16.3816 3.95801 
2009 14 1 14 4 12 46 829399 65.1508 -16.3808 4.6709 
2009 14 1 14 4 14 22 829399 65.1504 -16.3871 2.72754 
2009 14 1 14 4 16 35 759900 65.1577 -16.3718 5.30566 
2009 14 1 14 4 27 20 413199 65.1498 -16.383 4.41699 
2009 14 1 14 4 29 22 151700 65.1487 -16.381 4.19238 
2009 14 1 14 4 45 27 811000 65.1485 -16.3816 4.08008 
2009 14 1 14 4 52 37 901499 65.151 -16.386 3.67969 
2009 14 1 14 4 54 34 968000 65.0735 -16.2723 6.11621 
2009 14 1 14 4 55 11 637900 65.0761 -16.27 6.07715 
2009 14 1 14 5 4 59 653599 65.1479 -16.3815 4.56348 
2009 14 1 14 5 7 12 817299 65.1482 -16.3681 4.7002 
2009 14 1 14 5 15 22 399799 65.0863 -16.2407 5.75488 
2009 14 1 14 6 54 55 168399 65.0742 -16.2787 5.62305 
2009 14 1 14 7 11 41 985199 65.1516 -16.3861 3.49902 
2009 14 1 14 8 28 27 73599 65.1493 -16.3843 3.35254 
2009 14 1 14 8 51 13 194399 65.0811 -16.2595 5.03223 
2009 14 1 14 11 28 21 261900 65.1482 -16.3856 3.9873 
2009 14 1 14 11 28 40 17000 65.1468 -16.3816 4.6416 
2009 14 1 14 11 28 44 832599 65.1471 -16.3807 4.70996 
2009 14 1 14 11 29 24 695900 65.1465 -16.3775 4.83691 
2009 14 1 14 11 31 45 164999 65.1486 -16.3849 4.08008 
2009 14 1 14 11 39 54 584699 65.1554 -16.3604 4.85645 
2009 14 1 14 11 41 1 532189 65.1515 -16.3749 4.6123 
2009 14 1 14 12 27 10 518300 65.0716 -16.2713 5.30566 
2009 14 1 14 12 51 35 754100 65.0426 -16.5895 3.38672 
2009 14 1 14 12 56 20 917200 65.0437 -16.5871 3.18652 
2009 14 1 14 13 39 18 568300 65.1169 -16.3222 2.80566 
2009 14 1 14 13 47 44 180199 65.0092 -16.6936 2.53223 
2009 14 1 14 13 50 35 341099 65.0081 -16.6916 2.29785 
2009 14 1 14 14 16 41 1800 65.0052 -16.6927 2.52246 
2009 14 1 14 16 26 35 71899 65.0448 -16.5891 3.38184 
2009 14 1 14 19 39 6 68730 65.0901 -16.2482 5.68652 
2009 14 1 14 19 43 43 576700 65.0791 -16.2493 5.34473 
2009 14 1 14 23 34 11 196600 65.0763 -16.2538 5.6377 
2009 15 1 15 5 10 33 185099 65.0694 -16.2532 5.93066 
2009 15 1 15 8 46 38 852400 65.077 -16.2568 5.4082 
2009 15 1 15 17 39 10 11499 65.0697 -16.2532 5.75488 
2009 15 1 15 18 0 34 522500 65.1934 -16.5658 20.1836 
2009 15 1 15 20 4 7 414620 65.0834 -16.2543 5.54004 
2009 15 1 15 20 44 12 744899 65.08 -16.249 8.47461 
2009 15 1 15 23 43 47 966599 65.0369 -16.7259 1.89746 
2009 16 1 16 0 37 53 704799 65.072 -16.2646 5.37402 
2009 16 1 16 0 45 32 148299 65.0701 -16.2602 6.03809 
2009 16 1 16 2 44 11 133499 65.0448 -16.5152 6.73633 
2009 16 1 16 3 20 39 729399 65.1194 -16.3149 3.12793 
2009 16 1 16 3 30 24 907800 65.0708 -16.256 5.90137 
2009 16 1 16 6 51 48 23400 65.0702 -16.2499 6.37988 
2009 16 1 16 14 52 51 25700 65.1526 -16.3592 3.99219 
2009 16 1 16 19 47 37 532699 65.0786 -16.26 5.89648 
2009 16 1 16 20 5 18 489799 65.0762 -16.2395 5.99414 
2009 16 1 16 20 33 0 448155 65.0743 -16.2432 6.42871 
2009 16 1 16 23 59 56 708599 65.1387 -16.367 2.65918 
2009 17 1 17 0 12 6 873490 65.1428 -16.36 3.17676 
2009 17 1 17 1 33 9 291700 65.2089 -16.358 4.12402 
2009 17 1 17 2 7 3 450229 65.071 -16.7206 2.60059 
2009 17 1 17 4 32 35 754100 65.1264 -16.8495 1.07715 
2009 17 1 17 7 24 0 290790 65.1367 -16.3637 2.22461 
2009 17 1 17 9 32 7 339500 65.1377 -16.3684 2.66895 
2009 17 1 17 9 35 51 959400 65.1403 -16.3681 3.78223 
2009 17 1 17 11 42 55 517299 65.0778 -16.2491 5.6377 
2009 17 1 17 13 19 1 380339 65.1394 -16.3615 3.04004 
2009 17 1 17 13 22 39 771200 65.1598 -16.3545 4.6416 
2009 17 1 17 13 25 10 319100 65.1374 -16.3655 3.08887 
2009 17 1 17 13 28 56 926099 65.139 -16.3759 2.06836 
2009 17 1 17 13 29 45 914499 65.1355 -16.37 2.56641 
2009 17 1 17 13 35 34 227200 65.1366 -16.3716 2.60547 
2009 17 1 17 13 40 24 594699 65.141 -16.3639 2.4541 
2009 17 1 17 13 47 21 61299 65.1377 -16.3713 2.63965 
2009 17 1 17 13 51 8 12130 65.1434 -16.358 3.57227 
2009 17 1 17 14 5 38 597999 65.1332 -16.3651 2.65918 
2009 17 1 17 14 9 44 312199 65.1353 -16.3669 2.98145 
2009 17 1 17 14 9 54 562800 65.1351 -16.3694 2.90332 
2009 17 1 17 14 10 13 556300 65.1373 -16.3634 3.1377 
2009 17 1 17 14 11 22 764099 65.1366 -16.3672 2.85449 
2009 17 1 17 14 17 38 167200 65.1353 -16.3657 2.84473 
2009 17 1 17 14 18 33 367199 65.1349 -16.372 2.59082 
2009 17 1 17 14 20 42 752400 65.1368 -16.3763 2.83496 
2009 17 1 17 14 25 23 236299 65.1386 -16.377 2.74707 
2009 17 1 17 14 25 42 600000 65.136 -16.3781 2.7666 
2009 17 1 17 14 26 10 553300 65.1358 -16.364 3.03027 
2009 17 1 17 14 27 37 930500 65.1369 -16.3705 2.70801 
2009 17 1 17 14 28 16 944500 65.1341 -16.3749 2.5127 
2009 17 1 17 14 29 23 322900 65.1336 -16.3758 2.52246 
2009 17 1 17 14 30 6 560810 65.1394 -16.3624 3.32324 
2009 17 1 17 14 30 19 225100 65.1396 -16.3526 3.78711 
2009 17 1 17 14 32 34 370800 65.133 -16.3705 2.29785 
2009 17 1 17 14 33 56 850700 65.1378 -16.3831 2.56641 
2009 17 1 17 14 34 49 123899 65.1381 -16.3637 3.50879 
2009 17 1 17 14 35 49 785699 65.1414 -16.358 3.75293 
2009 17 1 17 14 36 35 176999 65.1359 -16.3727 2.63965 
2009 17 1 17 14 38 11 789400 65.136 -16.3943 2.7959 
2009 17 1 17 14 39 19 360299 65.1408 -16.366 2.85449 
2009 17 1 17 14 39 31 528400 65.1472 -16.3425 3.75293 
2009 17 1 17 14 39 46 496499 65.1365 -16.3631 2.80566 
2009 17 1 17 14 40 36 178100 65.1362 -16.3727 2.83496 
2009 17 1 17 14 42 2 685970 65.1353 -16.3657 3.03027 
2009 17 1 17 14 49 37 35099 65.1383 -16.36 3.52832 
2009 17 1 17 14 51 19 481999 65.1383 -16.3708 3.30371 
2009 17 1 17 14 51 59 404600 65.1372 -16.362 3.5332 
2009 17 1 17 14 52 39 977400 65.1329 -16.3626 2.62988 
2009 17 1 17 14 52 56 198099 65.1365 -16.3739 2.96191 
2009 17 1 17 14 54 23 501799 65.1429 -16.352 3.40137 
2009 17 1 17 14 56 24 686599 65.1372 -16.3705 2.40527 
2009 17 1 17 14 57 9 641730 65.1376 -16.3933 2.4248 
2009 17 1 17 14 59 17 903400 65.1361 -16.3685 2.8252 
2009 17 1 17 15 1 34 807200 65.1331 -16.3742 2.01465 
2009 17 1 17 15 2 6 242539 65.1415 -16.39 2.4834 
2009 17 1 17 15 7 6 508449 65.1329 -16.3796 2.50293 
2009 17 1 17 15 11 49 207799 65.1342 -16.3783 2.72754 
2009 17 1 17 15 12 19 26900 65.1394 -16.3586 3.48926 
2009 17 1 17 15 14 19 52299 65.0684 -16.2513 5.87207 
2009 17 1 17 15 15 17 566400 65.1332 -16.3732 2.71289 
2009 17 1 17 15 15 59 553699 65.1365 -16.3618 3.06934 
2009 17 1 17 15 17 55 248899 65.1403 -16.3548 3.96777 
2009 17 1 17 15 18 30 67399 65.1468 -16.3354 4.36816 
2009 17 1 17 15 19 32 90200 65.1363 -16.3745 3.02539 
2009 17 1 17 15 20 27 58599 65.1368 -16.3655 3.03027 
2009 17 1 17 15 20 56 913600 65.1346 -16.3712 2.85449 
2009 17 1 17 15 21 40 468000 65.1346 -16.3724 2.98145 
2009 17 1 17 15 23 19 588999 65.1383 -16.3604 3.55762 
2009 17 1 17 15 24 53 608699 65.1366 -16.3676 3.22559 
2009 17 1 17 15 26 41 296999 65.1398 -16.3592 3.5332 
2009 17 1 17 15 29 9 764640 65.0701 -16.2526 6.0918 
2009 17 1 17 15 30 41 918100 65.1335 -16.3713 2.43457 
2009 17 1 17 15 31 31 980200 65.1386 -16.3629 3.30371 
2009 17 1 17 15 33 24 978699 65.1338 -16.3721 2.61035 
2009 17 1 17 15 34 26 733200 65.1478 -16.3636 4.28027 
2009 17 1 17 15 34 47 661200 65.1382 -16.3654 2.83496 
2009 17 1 17 15 35 51 887599 65.1424 -16.3581 4.58789 
2009 17 1 17 15 37 12 667299 65.136 -16.3648 3.09863 
2009 17 1 17 15 38 20 608899 65.1361 -16.3702 2.70801 
2009 17 1 17 15 39 15 111700 65.1339 -16.3783 2.5127 
2009 17 1 17 15 44 45 327100 65.1389 -16.377 2.80566 
2009 17 1 17 15 50 49 650100 65.1384 -16.3616 3.35254 
2009 17 1 17 15 52 37 212200 65.1329 -16.3788 2.20996 
2009 17 1 17 15 57 43 77300 65.1367 -16.3439 11.5166 
2009 17 1 17 15 58 18 576899 65.1361 -16.3689 2.4834 
2009 17 1 17 16 0 45 905400 65.1344 -16.3685 2.64453 
2009 17 1 17 16 2 1 984280 65.1508 -16.3554 4.39746 
2009 17 1 17 16 7 1 826430 65.1366 -16.3672 2.86426 
2009 17 1 17 16 7 28 2099 65.135 -16.3678 2.81543 
2009 17 1 17 16 20 13 520699 65.1481 -16.3507 4.46582 
2009 17 1 17 16 21 5 153520 65.0698 -16.2557 5.97949 
2009 17 1 17 16 22 50 196899 65.1355 -16.3794 2.7373 
2009 17 1 17 16 24 35 375399 65.1391 -16.3607 3.43066 
2009 17 1 17 16 25 2 750939 65.1412 -16.3609 3.60645 
2009 17 1 17 16 32 39 791400 65.1408 -16.3566 3.74805 
2009 17 1 17 16 35 37 248600 65.1362 -16.376 2.63965 
2009 17 1 17 16 36 50 193199 65.1356 -16.3715 3.02051 
2009 17 1 17 16 37 24 739000 65.1356 -16.3702 2.85449 
2009 17 1 17 16 37 48 472799 65.1368 -16.3805 2.93262 
2009 17 1 17 16 38 18 959800 65.1361 -16.3698 3.03027 
2009 17 1 17 16 39 26 653900 65.1457 -16.3451 4.20215 
2009 17 1 17 16 45 21 296099 65.1347 -16.3612 2.59082 
2009 17 1 17 16 47 52 176800 65.1365 -16.3892 3.0791 
2009 17 1 17 16 49 5 883449 65.1455 -16.3776 3.58691 
2009 17 1 17 16 50 9 101950 65.1387 -16.3645 2.62988 
2009 17 1 17 16 50 32 758600 65.1358 -16.3721 2.9082 
2009 17 1 17 16 51 4 36249 65.1341 -16.4015 2.67871 
2009 17 1 17 16 52 32 469799 65.1358 -16.3712 2.9082 
2009 17 1 17 16 53 16 848199 65.1356 -16.3711 3.0498 
2009 17 1 17 16 53 44 620600 65.1356 -16.3694 2.7959 
2009 17 1 17 16 54 56 898099 65.1367 -16.3653 2.9668 
2009 17 1 17 16 56 15 643499 65.1342 -16.3739 2.71289 
2009 17 1 17 16 56 38 192100 65.136 -16.3743 2.64941 
2009 17 1 17 16 58 20 119199 65.1372 -16.3842 4.3291 
2009 17 1 17 17 5 43 832200 65.1326 -16.3792 2.46387 
2009 17 1 17 17 6 24 700399 65.1362 -16.3756 2.57129 
2009 17 1 17 17 7 27 359400 65.1387 -16.3666 3.54785 
2009 17 1 17 17 11 13 818899 65.1356 -16.3686 2.96191 
2009 17 1 17 17 11 42 15300 65.1371 -16.3667 3.0498 
2009 17 1 17 17 12 5 130760 65.1352 -16.3696 3.04492 
2009 17 1 17 17 13 4 300830 65.1308 -16.3807 2.22949 
2009 17 1 17 17 14 51 191899 65.1318 -16.3793 2.18066 
2009 17 1 17 17 17 26 936800 65.1357 -16.3731 2.71777 
2009 17 1 17 17 22 17 887599 65.1403 -16.3531 3.75293 
2009 17 1 17 17 22 57 751300 65.1382 -16.3658 2.90332 
2009 17 1 17 17 25 51 322099 65.1369 -16.3676 2.47363 
2009 17 1 17 17 26 31 557800 65.1533 -16.3435 4.94434 
2009 17 1 17 17 27 53 666600 65.1394 -16.3624 3.30371 
2009 17 1 17 17 28 26 227399 65.1319 -16.3801 2.12207 
2009 17 1 17 17 45 22 890599 65.1467 -16.3562 4.06543 
2009 17 1 17 17 47 44 537100 65.1358 -16.3793 2.56152 
2009 17 1 17 17 50 28 32199 65.1324 -16.3865 2.18555 
2009 17 1 17 17 50 36 425400 65.132 -16.3739 2.78613 
2009 17 1 17 17 50 53 172600 65.1369 -16.3761 2.98633 
2009 17 1 17 17 54 4 724789 65.1334 -16.3783 2.70801 
2009 17 1 17 17 54 54 711799 65.1389 -16.3479 3.02051 
2009 17 1 17 17 55 32 716700 65.1356 -16.3694 2.77637 
2009 17 1 17 17 56 39 384799 65.1336 -16.3762 2.77637 
2009 17 1 17 17 57 26 290099 65.1372 -16.3661 2.84961 
2009 17 1 17 18 2 4 581850 65.1334 -16.3736 2.83984 
2009 17 1 17 18 4 3 1739 65.1285 -16.3855 1.40918 
2009 17 1 17 18 6 57 51499 65.1397 -16.3657 3.48926 
2009 17 1 17 18 7 57 261699 65.1329 -16.3809 2.16113 
2009 17 1 17 18 8 34 182600 65.1412 -16.3585 3.27441 
2009 17 1 17 18 9 32 294400 65.1335 -16.3721 3.0498 
2009 17 1 17 18 11 37 438699 65.1323 -16.3784 2.19043 
2009 17 1 17 18 13 17 147999 65.1318 -16.3824 2.55664 
2009 17 1 17 18 14 1 356349 65.143 -16.3583 3.74316 
2009 17 1 17 18 14 10 745799 65.1365 -16.3635 2.90332 
2009 17 1 17 18 14 47 870600 65.1312 -16.3792 2.36133 
2009 17 1 17 18 16 25 119299 65.1394 -16.3607 3.19629 
2009 17 1 17 18 17 51 952399 65.1308 -16.3807 2.26855 
2009 17 1 17 18 25 59 950800 65.1388 -16.3724 3.25488 
2009 17 1 17 18 29 40 435600 65.1314 -16.3843 2.87402 
2009 17 1 17 18 36 29 903500 65.1423 -16.3523 3.35742 
2009 17 1 17 18 38 41 2800 65.1356 -16.3686 2.84473 
2009 17 1 17 18 39 10 291700 65.1365 -16.3631 3.1377 
2009 17 1 17 18 40 40 122399 65.1377 -16.3692 2.44434 
2009 17 1 17 18 41 29 879100 65.1344 -16.3624 2.97168 
2009 17 1 17 18 51 42 856000 65.1433 -16.3715 3.26465 
2009 17 1 17 19 2 36 416499 65.0821 -16.2642 5.14453 
2009 17 1 17 19 4 44 45099 65.1333 -16.3729 2.85449 
2009 17 1 17 19 9 4 964249 65.1417 -16.3576 3.69434 
2009 17 1 17 19 16 50 213599 65.1364 -16.3672 3.0791 
2009 17 1 17 19 18 6 231670 65.1379 -16.3719 3.06445 
2009 17 1 17 19 19 36 811900 65.1321 -16.3805 1.92676 
2009 17 1 17 19 19 58 439900 65.1402 -16.3627 3.79199 
2009 17 1 17 19 20 49 356600 65.1403 -16.3506 4.43652 
2009 17 1 17 19 24 4 782689 65.1368 -16.3695 3.65039 
2009 17 1 17 19 24 23 667100 65.1384 -16.3625 3.56738 
2009 17 1 17 19 25 53 689000 65.1369 -16.3713 2.91309 
2009 17 1 17 19 27 5 796339 65.1327 -16.3693 2.74707 
2009 17 1 17 19 27 17 768300 65.1351 -16.363 3.02539 
2009 17 1 17 19 29 43 732999 65.1333 -16.375 2.8252 
2009 17 1 17 19 29 48 817500 65.1342 -16.3633 2.98145 
2009 17 1 17 19 33 39 407699 65.1375 -16.3721 3.59668 
2009 17 1 17 19 37 27 687300 65.1446 -16.3525 3.58203 
2009 17 1 17 19 39 34 453400 65.1362 -16.3662 2.77148 
2009 17 1 17 19 41 41 40599 65.1369 -16.3672 2.85449 
2009 17 1 17 19 42 45 393799 65.1372 -16.3726 9.6123 
2009 17 1 17 19 51 18 126300 65.1353 -16.3721 2.73242 
2009 17 1 17 19 55 4 296590 65.1403 -16.3826 2.77637 
2009 17 1 17 19 55 56 699899 65.1389 -16.379 2.77637 
2009 17 1 17 19 57 21 342500 65.1412 -16.3568 3.54785 
2009 17 1 17 20 4 3 332479 65.1429 -16.3944 3.28418 
2009 17 1 17 20 5 35 25799 65.1396 -16.3574 3.80176 
2009 17 1 17 20 10 35 445000 65.1418 -16.3509 3.69434 
2009 17 1 17 20 12 9 282840 65.1403 -16.3831 2.75684 
2009 17 1 17 20 13 59 893500 65.1396 -16.363 3.73828 
2009 17 1 17 20 14 9 355560 65.1363 -16.3772 2.90332 
2009 17 1 17 20 15 39 30599 65.1391 -16.3578 3.54785 
2009 17 1 17 20 19 2 121150 65.1364 -16.3714 2.85449 
2009 17 1 17 20 19 48 221800 65.1365 -16.3743 2.93262 
2009 17 1 17 20 21 21 767800 65.1431 -16.3483 2.98145 
2009 17 1 17 20 43 52 126500 65.0781 -16.2515 5.46191 
2009 17 1 17 20 44 30 581600 65.1379 -16.3638 3.68457 
2009 17 1 17 20 45 52 998899 65.1354 -16.3856 2.15137 
2009 17 1 17 20 47 25 834900 65.136 -16.3602 3.14746 
2009 17 1 17 20 56 11 822699 65.1298 -16.3849 2.02441 
2009 17 1 17 20 58 52 149700 65.1347 -16.3722 2.69336 
2009 17 1 17 20 59 14 713699 65.1434 -16.3503 4.34863 
2009 17 1 17 21 1 31 217400 65.1385 -16.3785 3.49414 
2009 17 1 17 21 2 49 741799 65.1438 -16.3594 3.96777 
2009 17 1 17 21 4 3 408739 65.14 -16.3781 3.82129 
2009 17 1 17 21 6 11 161300 65.1383 -16.3708 3.1084 
2009 17 1 17 21 6 54 656199 65.1369 -16.3705 3.02051 
2009 17 1 17 21 9 7 177019 65.1388 -16.372 3.54785 
2009 17 1 17 21 10 9 699730 65.1478 -16.3619 3.7334 
2009 17 1 17 21 23 0 336550 65.1336 -16.3762 2.74707 
2009 17 1 17 21 24 28 235499 65.1386 -16.3616 3.14746 
2009 17 1 17 21 36 51 485399 65.1335 -16.364 2.63477 
2009 17 1 17 21 40 54 449300 65.1368 -16.3751 2.56152 
2009 17 1 17 22 2 33 660800 65.1425 -16.3749 3.16699 
2009 17 1 17 22 22 54 758099 65.1356 -16.3711 2.30762 
2009 17 1 17 22 36 9 389860 65.134 -16.3743 2.27344 
2009 17 1 17 22 47 0 341299 65.1395 -16.369 3.60645 
2009 17 1 17 22 47 22 39500 65.132 -16.3569 1.72168 
2009 17 1 17 22 57 27 412400 65.1348 -16.3772 2.20508 
2009 17 1 17 22 58 3 192680 65.1342 -16.377 2.10254 
2009 17 1 17 23 6 49 219999 65.1358 -16.3665 2.8252 
2009 17 1 17 23 6 59 699500 65.1376 -16.3646 2.91309 
2009 17 1 17 23 7 20 770299 65.1373 -16.3634 2.93262 
2009 17 1 17 23 9 24 81600 65.1355 -16.3733 2.48828 
2009 17 1 17 23 13 14 708000 65.1394 -16.3615 3.08887 
2009 17 1 17 23 15 32 569499 65.1349 -16.3744 2.67871 
2009 17 1 17 23 17 3 452719 65.1361 -16.3698 2.71777 
2009 17 1 17 23 18 30 857800 65.1381 -16.3637 4.00684 
2009 17 1 17 23 19 40 564999 65.1377 -16.3671 2.93262 
2009 17 1 17 23 20 6 237440 65.1364 -16.3697 2.81543 
2009 17 1 17 23 20 21 675499 65.138 -16.364 2.82031 
2009 17 1 17 23 22 34 471200 65.1361 -16.3664 2.77637 
2009 17 1 17 23 25 36 788100 65.1369 -16.3709 2.96191 
2009 17 1 17 23 28 15 698999 65.1384 -16.3693 3.74805 
2009 17 1 17 23 29 26 460000 65.1368 -16.3687 2.88867 
2009 17 1 17 23 30 31 791699 65.1359 -16.3727 2.62988 
2009 17 1 17 23 41 1 366710 65.1373 -16.3742 2.62012 
2009 17 1 17 23 41 57 19199 65.1394 -16.362 3.31348 
2009 17 1 17 23 44 10 827999 65.1366 -16.3689 2.68848 
2009 17 1 17 23 49 11 506100 65.1371 -16.3638 2.80566 
2009 17 1 17 23 49 26 307099 65.1373 -16.3686 2.57617 
2009 17 1 17 23 49 45 914299 65.1495 -16.3514 4.28027 
2009 17 1 17 23 50 44 204799 65.1397 -16.3623 3.60645 
2009 18 1 18 0 6 7 119889 65.137 -16.3811 3.86523 
2009 18 1 18 0 35 2 970689 65.1383 -16.3725 2.52246 
2009 18 1 18 0 36 13 896000 65.1417 -16.3572 3.34277 
2009 18 1 18 0 40 55 731000 65.1377 -16.3671 2.64941 
2009 18 1 18 0 41 45 934399 65.1398 -16.3677 2.58105 
2009 18 1 18 0 46 45 703600 65.1356 -16.369 2.61035 
2009 18 1 18 0 57 3 619050 65.1379 -16.3667 2.66895 
2009 18 1 18 1 0 22 520499 65.1368 -16.3647 2.71777 
2009 18 1 18 1 10 5 766350 65.1437 -16.3399 3.05957 
2009 18 1 18 1 14 58 490699 65.1371 -16.3634 2.8252 
2009 18 1 18 1 24 7 878829 65.1379 -16.3646 3.0791 
2009 18 1 18 1 24 35 40300 65.14 -16.3631 3.14746 
2009 18 1 18 1 24 54 846600 65.1406 -16.3612 3.34766 
2009 18 1 18 2 29 18 912199 65.1351 -16.3728 2.37598 
2009 18 1 18 2 29 29 355299 65.138 -16.3721 2.67871 
2009 18 1 18 2 35 16 714999 65.1397 -16.3623 3.7334 
2009 18 1 18 2 53 20 391300 65.0238 -16.7577 0.383789 
2009 18 1 18 3 1 12 816300 65.1322 -16.383 5.24707 
2009 18 1 18 3 8 24 30499 65.1227 -16.4049 3.55273 
2009 18 1 18 3 51 34 562600 65.147 -16.3313 3.80176 
2009 18 1 18 3 53 14 120699 65.127 -16.3893 1.83887 
2009 18 1 18 4 34 50 880200 65.1472 -16.3421 3.84082 
2009 18 1 18 5 4 52 366100 65.1457 -16.3464 3.3916 
2009 18 1 18 5 6 24 781500 65.0918 -16.4919 4.18262 
2009 18 1 18 5 10 47 121899 65.1283 -16.388 2.08301 
2009 18 1 18 5 39 9 884309 65.1357 -16.376 8.24512 
2009 18 1 18 5 39 42 404899 65.1343 -16.3704 2.44434 
2009 18 1 18 5 41 30 493600 65.1432 -16.3553 3.43066 
2009 18 1 18 5 58 33 328000 65.1344 -16.3753 2.34668 
2009 18 1 18 6 1 50 284199 65.1411 -16.3522 3.54785 
2009 18 1 18 6 10 56 569200 65.1426 -16.3645 3.12793 
2009 18 1 18 6 22 5 987940 65.1318 -16.3768 2.70801 
2009 18 1 18 6 28 48 177300 65.1357 -16.3735 2.29785 
2009 18 1 18 6 31 34 458700 65.1274 -16.3908 2.41016 
2009 18 1 18 6 32 0 793261 65.1347 -16.3778 4.00684 
2009 18 1 18 6 34 4 134699 65.1278 -16.3884 2.55176 
2009 18 1 18 6 34 42 572499 65.1306 -16.384 3.28418 
2009 18 1 18 6 37 14 260400 65.1292 -16.3912 2.60059 
2009 18 1 18 6 42 21 233200 65.138 -16.3721 2.81543 
2009 18 1 18 6 45 8 802820 65.1347 -16.3765 2.40527 
2009 18 1 18 7 8 54 285499 65.1474 -16.3404 4.20215 
2009 18 1 18 7 14 15 480700 65.1323 -16.3776 2.62012 
2009 18 1 18 8 40 31 8099 65.1448 -16.3527 3.97754 
2009 18 1 18 8 42 50 951900 65.1412 -16.3395 4.08984 
2009 18 1 18 8 44 39 57400 65.1326 -16.378 1.95605 
2009 18 1 18 8 51 56 787500 65.135 -16.3782 2.59082 
2009 18 1 18 8 52 54 401699 65.1331 -16.3759 1.98535 
2009 18 1 18 8 53 9 110440 65.1405 -16.3596 3.15234 
2009 18 1 18 8 54 1 772489 65.1342 -16.3766 2.44434 
2009 18 1 18 8 57 49 560899 65.1323 -16.373 2.31738 
2009 18 1 18 9 2 5 640450 65.142 -16.3596 2.87402 
2009 18 1 18 9 4 1 350730 65.1347 -16.3753 2.71777 
2009 18 1 18 9 5 38 507500 65.1513 -16.3354 4.19238 
